Nose,Neck,Right_Shoulder,Right_Elbow,Right_Wrist,Left_Shoulder,Left_Elbow,Left_Wrist,Right_Hip,Right_Knee,Right_Ankle,Left_Hip,Left_Knee,Left_Ankle,Right_Eye,Left_Eye,Right_Ear,Left_Ear
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=261.5625)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=261.5625)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=261.5625)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=261.5625)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=261.5625)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=486.68133544921875, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=531.5625)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=531.5625)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=526.06591796875, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=261.5625)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=520.4395751953125, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=486.68133544921875, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=520.4395751953125, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=492.3077087402344, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=520.4395751953125, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=486.68133544921875, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=520.4395751953125, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=486.68133544921875, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=520.4395751953125, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=486.68133544921875, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=520.4395751953125, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
"Coordinate(x=514.8131713867188, y=216.5625)","Coordinate(x=514.8131713867188, y=267.1875)","Coordinate(x=481.0549621582031, y=267.1875)","Coordinate(x=469.8022155761719, y=317.8125)","Coordinate(x=464.17584228515625, y=368.4375)","Coordinate(x=548.5714721679688, y=261.5625)","Coordinate(x=554.1978149414062, y=312.1875)","Coordinate(x=559.82421875, y=374.0625)","Coordinate(x=492.3077087402344, y=362.8125)","Coordinate(x=486.68133544921875, y=447.1875)","Coordinate(x=481.0549621582031, y=525.9375)","Coordinate(x=531.6923217773438, y=362.8125)","Coordinate(x=537.3186645507812, y=452.8125)","Coordinate(x=542.945068359375, y=525.9375)","Coordinate(x=509.18682861328125, y=210.9375)","Coordinate(x=520.4395751953125, y=210.9375)","Coordinate(x=497.93408203125, y=216.5625)","Coordinate(x=537.3186645507812, y=222.1875)"
